candidate_id,feature_set,feature_variant,model_family,model_name,params_json,params,selected_feature_count,selected_features,inner_selected_threshold,inner_constraint_level,inner_balanced_accuracy,inner_fault_recall,inner_normal_fpr,inner_macro_f1,inner_roc_auc,inner_fold_ba_std_t0_5,outer_fold,ensemble_members
compact13__base__lightgbm_balanced_depth2,compact13,base,lightgbm_balanced,lightgbm_balanced_depth2,"{""max_depth"": 2, ""num_leaves"": 4}","{'max_depth': 2, 'num_leaves': 4}",13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.55,primary_fpr,0.7743506493506493,0.7272727272727273,0.17857142857142858,0.7601410934744268,0.864448051948052,0.08623770552914356,3,
compact13__base__lightgbm_balanced_depth3,compact13,base,lightgbm_balanced,lightgbm_balanced_depth3,"{""max_depth"": 3, ""num_leaves"": 8}","{'max_depth': 3, 'num_leaves': 8}",13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.65,primary_fpr,0.7694805194805194,0.6818181818181818,0.14285714285714285,0.7482517482517483,0.8433441558441558,0.06061723520212497,3,
compact13__high_missing_removed__logistic_balanced_C0.3,compact13,high_missing_removed,logistic_balanced,logistic_balanced_C0.3,"{""C"": 0.3}",{'C': 0.3},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.45,primary_fpr,0.8198051948051948,0.8181818181818182,0.17857142857142858,0.8133599202392822,0.8668831168831168,0.07438615287571297,3,
compact13__high_missing_removed__logistic_balanced_C1.0,compact13,high_missing_removed,logistic_balanced,logistic_balanced_C1.0,"{""C"": 1.0}",{'C': 1.0},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.45,primary_fpr,0.797077922077922,0.7727272727272727,0.17857142857142858,0.7866877345447363,0.8644480519480519,0.08511203273964256,3,
compact13__high_missing_removed__logistic_balanced_C3.0,compact13,high_missing_removed,logistic_balanced,logistic_balanced_C3.0,"{""C"": 3.0}",{'C': 3.0},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.45,primary_fpr,0.7857142857142857,0.75,0.17857142857142858,0.7734067663257278,0.8628246753246753,0.056257843811701624,3,
compact13__high_missing_removed__random_forest_balanced_depth2,compact13,high_missing_removed,random_forest_balanced,random_forest_balanced_depth2,"{""max_depth"": 2}",{'max_depth': 2},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.55,primary_fpr,0.8214285714285714,0.75,0.10714285714285714,0.803125,0.8831168831168831,0.04309652915914223,3,
compact13__high_missing_removed__random_forest_balanced_depth3,compact13,high_missing_removed,random_forest_balanced,random_forest_balanced_depth3,"{""max_depth"": 3}",{'max_depth': 3},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.55,primary_fpr,0.8100649350649352,0.7272727272727273,0.10714285714285714,0.7896786757546251,0.8612012987012987,0.030373780757212164,3,
compact13__high_missing_removed__random_forest_balanced_depth4,compact13,high_missing_removed,random_forest_balanced,random_forest_balanced_depth4,"{""max_depth"": 4}",{'max_depth': 4},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.55,primary_fpr,0.8327922077922079,0.7727272727272727,0.10714285714285714,0.8165784832451499,0.8628246753246753,0.053667853647776445,3,
compact13__high_missing_removed__extra_trees_balanced_depth2,compact13,high_missing_removed,extra_trees_balanced,extra_trees_balanced_depth2,"{""max_depth"": 2}",{'max_depth': 2},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.55,primary_fpr,0.650974025974026,0.4090909090909091,0.10714285714285714,0.5933787731256086,0.8303571428571428,0.07467350056909616,3,
compact13__high_missing_removed__extra_trees_balanced_depth3,compact13,high_missing_removed,extra_trees_balanced,extra_trees_balanced_depth3,"{""max_depth"": 3}",{'max_depth': 3},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.55,primary_fpr,0.6493506493506493,0.4772727272727273,0.17857142857142858,0.6108108108108108,0.8222402597402597,0.08459240329697011,3,
compact13__high_missing_removed__extra_trees_balanced_depth4,compact13,high_missing_removed,extra_trees_balanced,extra_trees_balanced_depth4,"{""max_depth"": 4}",{'max_depth': 4},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.55,primary_fpr,0.7175324675324675,0.6136363636363636,0.17857142857142858,0.6934984520123839,0.8319805194805194,0.06448951951404276,3,
compact13__high_missing_removed__lightgbm_balanced_depth1,compact13,high_missing_removed,lightgbm_balanced,lightgbm_balanced_depth1,"{""max_depth"": 1, ""num_leaves"": 2}","{'max_depth': 1, 'num_leaves': 2}",13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.5,primary_fpr,0.8198051948051948,0.8181818181818182,0.17857142857142858,0.8133599202392822,0.8526785714285714,0.09301265260991882,3,
compact13__high_missing_removed__lightgbm_balanced_depth2,compact13,high_missing_removed,lightgbm_balanced,lightgbm_balanced_depth2,"{""max_depth"": 2, ""num_leaves"": 4}","{'max_depth': 2, 'num_leaves': 4}",13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.55,primary_fpr,0.7743506493506493,0.7272727272727273,0.17857142857142858,0.7601410934744268,0.864448051948052,0.08623770552914356,3,
compact13__high_missing_removed__lightgbm_balanced_depth3,compact13,high_missing_removed,lightgbm_balanced,lightgbm_balanced_depth3,"{""max_depth"": 3, ""num_leaves"": 8}","{'max_depth': 3, 'num_leaves': 8}",13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.65,primary_fpr,0.7694805194805194,0.6818181818181818,0.14285714285714285,0.7482517482517483,0.8433441558441558,0.06061723520212497,3,
compact13__missing_indicator__logistic_balanced_C0.3,compact13,missing_indicator,logistic_balanced,logistic_balanced_C0.3,"{""C"": 0.3}",{'C': 0.3},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.4,primary_fpr,0.8603896103896104,0.8636363636363636,0.14285714285714285,0.855653568564555,0.8839285714285714,0.04245516624705973,3,
compact13__missing_indicator__logistic_balanced_C1.0,compact13,missing_indicator,logistic_balanced,logistic_balanced_C1.0,"{""C"": 1.0}",{'C': 1.0},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.4,primary_fpr,0.797077922077922,0.7727272727272727,0.17857142857142858,0.7866877345447363,0.8709415584415583,0.054321130809037416,3,
compact13__missing_indicator__logistic_balanced_C3.0,compact13,missing_indicator,logistic_balanced,logistic_balanced_C3.0,"{""C"": 3.0}",{'C': 3.0},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.35,primary_fpr,0.797077922077922,0.7727272727272727,0.17857142857142858,0.7866877345447363,0.8628246753246753,0.03924092899135387,3,
compact13__missing_indicator__random_forest_balanced_depth2,compact13,missing_indicator,random_forest_balanced,random_forest_balanced_depth2,"{""max_depth"": 2}",{'max_depth': 2},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.55,primary_fpr,0.7987012987012987,0.7045454545454546,0.10714285714285714,0.7762237762237763,0.8782467532467533,0.030989666865310832,3,
compact13__missing_indicator__random_forest_balanced_depth3,compact13,missing_indicator,random_forest_balanced,random_forest_balanced_depth3,"{""max_depth"": 3}",{'max_depth': 3},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.55,primary_fpr,0.8149350649350648,0.7727272727272727,0.14285714285714285,0.8017309205350118,0.8871753246753247,0.04606366344652864,3,
