threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,precision_target,recall_target,f1_target,normal_fpr,tn,fp,fn,tp,dataset,target_class,policy_variant,feature_set,feature_count,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count
0.5,18,0.6666666666666666,0.6753246753246753,0.6625,0.8311688311688311,0.7777777777777778,0.6363636363636364,0.7,0.2857142857142857,5,2,4,7,fault_no_overlap,fault,no_overlap,compact13,13,logistic_balanced,5,fold,72.0,18,1|2|3|5|6|7|8|9|11|12|13|15|16|17|18|19|20|21|23|25|27|28|29|31,4|14|22|24|26|30|32,0
0.5,18,0.8888888888888888,0.8831168831168831,0.8831168831168831,0.9350649350649349,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.14285714285714285,6,1,1,10,fault_no_overlap,fault,no_overlap,compact13,13,random_forest_balanced_depth3,5,fold,72.0,18,1|2|3|5|6|7|8|9|11|12|13|15|16|17|18|19|20|21|23|25|27|28|29|31,4|14|22|24|26|30|32,0
0.5,18,0.8888888888888888,0.9090909090909092,0.8875,0.9870129870129871,1.0,0.8181818181818182,0.9,0.0,7,0,2,9,fault_no_overlap,fault,no_overlap,compact13,13,extra_trees_balanced_depth3,5,fold,72.0,18,1|2|3|5|6|7|8|9|11|12|13|15|16|17|18|19|20|21|23|25|27|28|29|31,4|14|22|24|26|30|32,0
0.5,17,0.6470588235294118,0.5,0.39285714285714285,0.5,0.6470588235294118,1.0,0.7857142857142857,1.0,0,6,0,11,fault_no_overlap,fault,no_overlap,expanded154,154,dummy_most_frequent,1,fold,73.0,17,2|4|5|6|8|9|11|12|13|14|15|16|17|18|19|20|21|22|24|26|27|28|29|30|31|32,1|3|7|23|25,0
0.5,17,0.7647058823529411,0.7424242424242424,0.7424242424242424,0.8787878787878788,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.3333333333333333,4,2,2,9,fault_no_overlap,fault,no_overlap,expanded154,154,logistic_balanced,1,fold,73.0,17,2|4|5|6|8|9|11|12|13|14|15|16|17|18|19|20|21|22|24|26|27|28|29|30|31|32,1|3|7|23|25,0
0.5,17,0.8235294117647058,0.7878787878787878,0.7984189723320159,0.8030303030303031,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.3333333333333333,4,2,1,10,fault_no_overlap,fault,no_overlap,expanded154,154,random_forest_balanced_depth3,1,fold,73.0,17,2|4|5|6|8|9|11|12|13|14|15|16|17|18|19|20|21|22|24|26|27|28|29|30|31|32,1|3|7|23|25,0
0.5,17,0.7647058823529411,0.7803030303030303,0.7571428571428571,0.8636363636363636,0.8888888888888888,0.7272727272727273,0.8,0.16666666666666666,5,1,3,8,fault_no_overlap,fault,no_overlap,expanded154,154,extra_trees_balanced_depth3,1,fold,73.0,17,2|4|5|6|8|9|11|12|13|14|15|16|17|18|19|20|21|22|24|26|27|28|29|30|31|32,1|3|7|23|25,0
0.5,19,0.5789473684210527,0.5,0.36666666666666664,0.5,0.5789473684210527,1.0,0.7333333333333333,1.0,0,8,0,11,fault_no_overlap,fault,no_overlap,expanded154,154,dummy_most_frequent,2,fold,71.0,19,1|2|3|4|5|6|7|8|9|11|12|13|14|17|21|22|23|24|25|26|27|29|30|31|32,15|16|18|19|20|28,0
0.5,19,0.631578947368421,0.6306818181818181,0.6274509803921569,0.7159090909090908,0.7,0.6363636363636364,0.6666666666666666,0.375,5,3,4,7,fault_no_overlap,fault,no_overlap,expanded154,154,logistic_balanced,2,fold,71.0,19,1|2|3|4|5|6|7|8|9|11|12|13|14|17|21|22|23|24|25|26|27|29|30|31|32,15|16|18|19|20|28,0
0.5,19,0.6842105263157895,0.6761363636363636,0.6761363636363636,0.8295454545454546,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.375,5,3,3,8,fault_no_overlap,fault,no_overlap,expanded154,154,random_forest_balanced_depth3,2,fold,71.0,19,1|2|3|4|5|6|7|8|9|11|12|13|14|17|21|22|23|24|25|26|27|29|30|31|32,15|16|18|19|20|28,0
0.5,19,0.631578947368421,0.6306818181818181,0.6274509803921569,0.7159090909090908,0.7,0.6363636363636364,0.6666666666666666,0.375,5,3,4,7,fault_no_overlap,fault,no_overlap,expanded154,154,extra_trees_balanced_depth3,2,fold,71.0,19,1|2|3|4|5|6|7|8|9|11|12|13|14|17|21|22|23|24|25|26|27|29|30|31|32,15|16|18|19|20|28,0
0.5,18,0.6111111111111112,0.5,0.3793103448275862,0.5,0.6111111111111112,1.0,0.7586206896551724,1.0,0,7,0,11,fault_no_overlap,fault,no_overlap,expanded154,154,dummy_most_frequent,3,fold,72.0,18,1|2|3|4|7|11|12|13|14|15|16|18|19|20|22|23|24|25|26|27|28|29|30|31|32,5|6|8|9|17|21,0
0.5,18,0.8333333333333334,0.8376623376623377,0.8285714285714285,0.8051948051948052,0.9,0.8181818181818182,0.8571428571428571,0.14285714285714285,6,1,2,9,fault_no_overlap,fault,no_overlap,expanded154,154,logistic_balanced,3,fold,72.0,18,1|2|3|4|7|11|12|13|14|15|16|18|19|20|22|23|24|25|26|27|28|29|30|31|32,5|6|8|9|17|21,0
