threshold,rows,accuracy,balanced_accuracy,roc_auc,precision_event,recall_event,f1_event,normal_fpr,tn,fp,fn,tp,dataset,feature_set,feature_count,model,fold,metric_scope,train_rows,train_extra_rows_used,test_rows,train_groups,test_groups,group_overlap_count
0.5,170,0.7764705882352941,0.7322751322751323,0.7849735449735449,0.9008264462809917,0.8074074074074075,0.8515625,0.34285714285714286,23,12,26,109,low_overlap_only,expanded154,154,logistic_balanced,all,aggregate,,0,170,,,0
0.6,170,0.7588235294117647,0.7423280423280423,0.7849735449735449,0.9122807017543859,0.7703703703703704,0.8353413654618473,0.2857142857142857,25,10,31,104,low_overlap_only,expanded154,154,logistic_balanced,all,aggregate,,0,170,,,0
0.4,170,0.7823529411764706,0.5772486772486772,0.7331216931216931,0.8223684210526315,0.9259259259259259,0.8710801393728222,0.7714285714285715,8,27,10,125,low_overlap_only,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,170,,,0
0.5,170,0.7,0.6417989417989418,0.7331216931216931,0.8620689655172413,0.7407407407407407,0.796812749003984,0.45714285714285713,19,16,35,100,low_overlap_only,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,170,,,0
0.6,170,0.5705882352941176,0.6873015873015873,0.7331216931216931,0.9428571428571428,0.4888888888888889,0.6439024390243903,0.11428571428571428,31,4,69,66,low_overlap_only,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,170,,,0
0.4,185,0.8108108108108109,0.5,0.5,0.8108108108108109,1.0,0.8955223880597015,1.0,0,35,0,150,reference_low_overlap_hybrid,compact13,13,dummy_most_frequent,all,aggregate,,0,185,,,0
0.5,185,0.8108108108108109,0.5,0.5,0.8108108108108109,1.0,0.8955223880597015,1.0,0,35,0,150,reference_low_overlap_hybrid,compact13,13,dummy_most_frequent,all,aggregate,,0,185,,,0
0.6,185,0.8108108108108109,0.5,0.5,0.8108108108108109,1.0,0.8955223880597015,1.0,0,35,0,150,reference_low_overlap_hybrid,compact13,13,dummy_most_frequent,all,aggregate,,0,185,,,0
0.4,185,0.7945945945945946,0.49,0.7158095238095238,0.8076923076923077,0.98,0.8855421686746988,1.0,0,35,3,147,reference_low_overlap_hybrid,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,185,,,0
0.5,185,0.6648648648648648,0.6619047619047619,0.7158095238095238,0.8928571428571429,0.6666666666666666,0.7633587786259542,0.34285714285714286,23,12,50,100,reference_low_overlap_hybrid,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,185,,,0
0.6,185,0.372972972972973,0.5914285714285714,0.7158095238095238,0.9473684210526315,0.24,0.3829787234042553,0.05714285714285714,33,2,114,36,reference_low_overlap_hybrid,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,185,,,0
0.4,185,0.7297297297297297,0.6361904761904762,0.7238095238095238,0.8676470588235294,0.7866666666666666,0.8251748251748252,0.5142857142857142,17,18,32,118,reference_low_overlap_hybrid,compact13,13,logistic_balanced,all,aggregate,,0,185,,,0
0.5,185,0.6864864864864865,0.6752380952380952,0.7238095238095238,0.896551724137931,0.6933333333333334,0.7819548872180451,0.34285714285714286,23,12,46,104,reference_low_overlap_hybrid,compact13,13,logistic_balanced,all,aggregate,,0,185,,,0
0.6,185,0.5945945945945946,0.6514285714285715,0.7238095238095238,0.9032258064516129,0.56,0.691358024691358,0.2571428571428571,26,9,66,84,reference_low_overlap_hybrid,compact13,13,logistic_balanced,all,aggregate,,0,185,,,0
0.4,185,0.7891891891891892,0.5852380952380952,0.6940952380952381,0.8404907975460123,0.9133333333333333,0.8753993610223643,0.7428571428571429,9,26,13,137,reference_low_overlap_hybrid,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,185,,,0
0.5,185,0.7189189189189189,0.6076190476190476,0.6940952380952381,0.855072463768116,0.7866666666666666,0.8194444444444444,0.5714285714285714,15,20,32,118,reference_low_overlap_hybrid,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,185,,,0
0.6,185,0.5675675675675675,0.6238095238095238,0.6940952380952381,0.8888888888888888,0.5333333333333333,0.6666666666666666,0.2857142857142857,25,10,70,80,reference_low_overlap_hybrid,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,185,,,0
0.4,185,0.8108108108108109,0.5,0.5,0.8108108108108109,1.0,0.8955223880597015,1.0,0,35,0,150,reference_low_overlap_hybrid,expanded154,154,dummy_most_frequent,all,aggregate,,0,185,,,0
0.5,185,0.8108108108108109,0.5,0.5,0.8108108108108109,1.0,0.8955223880597015,1.0,0,35,0,150,reference_low_overlap_hybrid,expanded154,154,dummy_most_frequent,all,aggregate,,0,185,,,0
0.6,185,0.8108108108108109,0.5,0.5,0.8108108108108109,1.0,0.8955223880597015,1.0,0,35,0,150,reference_low_overlap_hybrid,expanded154,154,dummy_most_frequent,all,aggregate,,0,185,,,0
0.4,185,0.7837837837837838,0.5161904761904762,0.7560000000000001,0.8160919540229885,0.9466666666666667,0.8765432098765432,0.9142857142857143,3,32,8,142,reference_low_overlap_hybrid,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,185,,,0
0.5,185,0.572972972972973,0.7038095238095238,0.7560000000000001,0.961038961038961,0.49333333333333335,0.6519823788546255,0.08571428571428572,32,3,76,74,reference_low_overlap_hybrid,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,185,,,0
0.6,185,0.43783783783783786,0.6423809523809524,0.7560000000000001,0.9791666666666666,0.31333333333333335,0.47474747474747475,0.02857142857142857,34,1,103,47,reference_low_overlap_hybrid,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,185,,,0
0.4,185,0.7675675675675676,0.6376190476190476,0.7872380952380953,0.8639455782312925,0.8466666666666667,0.8552188552188552,0.5714285714285714,15,20,23,127,reference_low_overlap_hybrid,expanded154,154,logistic_balanced,all,aggregate,,0,185,,,0
0.5,185,0.7783783783783784,0.699047619047619,0.7872380952380953,0.8920863309352518,0.8266666666666667,0.8581314878892734,0.42857142857142855,20,15,26,124,reference_low_overlap_hybrid,expanded154,154,logistic_balanced,all,aggregate,,0,185,,,0
0.6,185,0.7783783783783784,0.720952380952381,0.7872380952380953,0.9037037037037037,0.8133333333333334,0.856140350877193,0.37142857142857144,22,13,28,122,reference_low_overlap_hybrid,expanded154,154,logistic_balanced,all,aggregate,,0,185,,,0
0.4,185,0.8,0.580952380952381,0.7798095238095238,0.8383233532934131,0.9333333333333333,0.8832807570977917,0.7714285714285715,8,27,10,140,reference_low_overlap_hybrid,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,185,,,0
0.5,185,0.7567567567567568,0.6857142857142857,0.7798095238095238,0.8888888888888888,0.8,0.8421052631578947,0.42857142857142855,20,15,30,120,reference_low_overlap_hybrid,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,185,,,0
0.6,185,0.6216216216216216,0.7338095238095238,0.7798095238095238,0.9651162790697675,0.5533333333333333,0.7033898305084746,0.08571428571428572,32,3,67,83,reference_low_overlap_hybrid,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,185,,,0
0.4,181,0.8066298342541437,0.5,0.5,0.8066298342541437,1.0,0.8929663608562691,1.0,0,35,0,146,reference_pre_event_all,compact13,13,dummy_most_frequent,all,aggregate,,0,181,,,0
0.5,181,0.8066298342541437,0.5,0.5,0.8066298342541437,1.0,0.8929663608562691,1.0,0,35,0,146,reference_pre_event_all,compact13,13,dummy_most_frequent,all,aggregate,,0,181,,,0
0.6,181,0.8066298342541437,0.5,0.5,0.8066298342541437,1.0,0.8929663608562691,1.0,0,35,0,146,reference_pre_event_all,compact13,13,dummy_most_frequent,all,aggregate,,0,181,,,0
0.4,181,0.7955801104972375,0.5040117416829746,0.7727984344422701,0.807909604519774,0.9794520547945206,0.8854489164086687,0.9714285714285714,1,34,3,143,reference_pre_event_all,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,181,,,0
0.5,181,0.6685082872928176,0.7076320939334638,0.7727984344422701,0.9215686274509803,0.6438356164383562,0.7580645161290323,0.22857142857142856,27,8,52,94,reference_pre_event_all,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,181,,,0
0.6,181,0.3314917127071823,0.5747553816046966,0.7727984344422701,0.9629629629629629,0.1780821917808219,0.30057803468208094,0.02857142857142857,34,1,120,26,reference_pre_event_all,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,181,,,0
0.4,181,0.712707182320442,0.6481409001956947,0.7001956947162427,0.873015873015873,0.7534246575342466,0.8088235294117647,0.45714285714285713,19,16,36,110,reference_pre_event_all,compact13,13,logistic_balanced,all,aggregate,,0,181,,,0
0.5,181,0.6464088397790055,0.6504892367906067,0.7001956947162427,0.8867924528301887,0.6438356164383562,0.746031746031746,0.34285714285714286,23,12,52,94,reference_pre_event_all,compact13,13,logistic_balanced,all,aggregate,,0,181,,,0
0.6,181,0.56353591160221,0.6317025440313111,0.7001956947162427,0.8941176470588236,0.5205479452054794,0.658008658008658,0.2571428571428571,26,9,70,76,reference_pre_event_all,compact13,13,logistic_balanced,all,aggregate,,0,181,,,0
0.4,181,0.7900552486187845,0.5983365949119374,0.7111545988258318,0.8417721518987342,0.910958904109589,0.875,0.7142857142857143,10,25,13,133,reference_pre_event_all,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,181,,,0
0.5,181,0.7071823204419889,0.6338551859099804,0.7111545988258318,0.8661417322834646,0.7534246575342466,0.8058608058608059,0.4857142857142857,18,17,36,110,reference_pre_event_all,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,181,,,0
0.6,181,0.6022099447513812,0.6448140900195695,0.7111545988258318,0.8936170212765957,0.5753424657534246,0.7,0.2857142857142857,25,10,62,84,reference_pre_event_all,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,181,,,0
0.4,181,0.8066298342541437,0.5,0.5,0.8066298342541437,1.0,0.8929663608562691,1.0,0,35,0,146,reference_pre_event_all,expanded154,154,dummy_most_frequent,all,aggregate,,0,181,,,0
0.5,181,0.8066298342541437,0.5,0.5,0.8066298342541437,1.0,0.8929663608562691,1.0,0,35,0,146,reference_pre_event_all,expanded154,154,dummy_most_frequent,all,aggregate,,0,181,,,0
0.6,181,0.8066298342541437,0.5,0.5,0.8066298342541437,1.0,0.8929663608562691,1.0,0,35,0,146,reference_pre_event_all,expanded154,154,dummy_most_frequent,all,aggregate,,0,181,,,0
0.4,181,0.8011049723756906,0.5617416829745597,0.7812133072407045,0.8273809523809523,0.952054794520548,0.8853503184713376,0.8285714285714286,6,29,7,139,reference_pre_event_all,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,181,,,0
0.5,181,0.56353591160221,0.6968688845401174,0.7812133072407045,0.958904109589041,0.4794520547945205,0.639269406392694,0.08571428571428572,32,3,76,70,reference_pre_event_all,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,181,,,0
0.6,181,0.4530386740331492,0.6500978473581214,0.7812133072407045,0.9795918367346939,0.3287671232876712,0.49230769230769234,0.02857142857142857,34,1,98,48,reference_pre_event_all,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,181,,,0
0.4,181,0.7348066298342542,0.6183953033268101,0.6990215264187867,0.855072463768116,0.8082191780821918,0.8309859154929577,0.5714285714285714,15,20,28,118,reference_pre_event_all,expanded154,154,logistic_balanced,all,aggregate,,0,181,,,0
0.5,181,0.7071823204419889,0.612133072407045,0.6990215264187867,0.8549618320610687,0.7671232876712328,0.8086642599277978,0.5428571428571428,16,19,34,112,reference_pre_event_all,expanded154,154,logistic_balanced,all,aggregate,,0,181,,,0
0.6,181,0.6850828729281768,0.6201565557729941,0.6990215264187867,0.8617886178861789,0.726027397260274,0.7881040892193308,0.4857142857142857,18,17,40,106,reference_pre_event_all,expanded154,154,logistic_balanced,all,aggregate,,0,181,,,0
0.4,181,0.8176795580110497,0.6045988258317025,0.7933463796477493,0.8424242424242424,0.952054794520548,0.8938906752411575,0.7428571428571429,9,26,7,139,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,181,,,0
0.5,181,0.7679558011049724,0.7258317025440313,0.7933463796477493,0.90625,0.7945205479452054,0.8467153284671532,0.34285714285714286,23,12,30,116,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,181,,,0
0.6,181,0.6464088397790055,0.7373776908023484,0.7933463796477493,0.9555555555555556,0.589041095890411,0.7288135593220338,0.11428571428571428,31,4,60,86,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,181,,,0
0.4,173,0.7976878612716763,0.5,0.5,0.7976878612716763,1.0,0.887459807073955,1.0,0,35,0,138,strict_no_overlap,compact13,13,dummy_most_frequent,all,aggregate,,0,173,,,0
0.5,173,0.7976878612716763,0.5,0.5,0.7976878612716763,1.0,0.887459807073955,1.0,0,35,0,138,strict_no_overlap,compact13,13,dummy_most_frequent,all,aggregate,,0,173,,,0
0.6,173,0.7976878612716763,0.5,0.5,0.7976878612716763,1.0,0.887459807073955,1.0,0,35,0,138,strict_no_overlap,compact13,13,dummy_most_frequent,all,aggregate,,0,173,,,0
0.4,173,0.7976878612716763,0.5,0.7474120082815735,0.7976878612716763,1.0,0.887459807073955,1.0,0,35,0,138,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,173,,,0
0.5,173,0.6589595375722543,0.668944099378882,0.7474120082815735,0.8910891089108911,0.6521739130434783,0.7531380753138075,0.3142857142857143,24,11,48,90,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,173,,,0
0.6,173,0.36416184971098264,0.5801242236024845,0.7474120082815735,0.9375,0.21739130434782608,0.35294117647058826,0.05714285714285714,33,2,108,30,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,173,,,0
0.4,173,0.7225433526011561,0.6554865424430641,0.7221532091097309,0.8688524590163934,0.7681159420289855,0.8153846153846154,0.45714285714285713,19,16,32,106,strict_no_overlap,compact13,13,logistic_balanced,all,aggregate,,0,173,,,0
0.5,173,0.653179190751445,0.6546583850931678,0.7221532091097309,0.8823529411764706,0.6521739130434783,0.75,0.34285714285714286,23,12,48,90,strict_no_overlap,compact13,13,logistic_balanced,all,aggregate,,0,173,,,0
0.6,173,0.6011560693641619,0.6753623188405797,0.7221532091097309,0.9156626506024096,0.5507246376811594,0.6877828054298643,0.2,28,7,62,76,strict_no_overlap,compact13,13,logistic_balanced,all,aggregate,,0,173,,,0
0.4,173,0.7745664739884393,0.5921325051759834,0.7142857142857143,0.8322147651006712,0.8985507246376812,0.8641114982578397,0.7142857142857143,10,25,14,124,strict_no_overlap,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,173,,,0
0.5,173,0.7167630057803468,0.6518633540372671,0.7142857142857143,0.8677685950413223,0.7608695652173914,0.8108108108108109,0.45714285714285713,19,16,33,105,strict_no_overlap,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,173,,,0
0.6,173,0.5722543352601156,0.6572463768115941,0.7142857142857143,0.9102564102564102,0.5144927536231884,0.6574074074074074,0.2,28,7,67,71,strict_no_overlap,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,173,,,0
0.4,173,0.7976878612716763,0.5,0.5,0.7976878612716763,1.0,0.887459807073955,1.0,0,35,0,138,strict_no_overlap,expanded154,154,dummy_most_frequent,all,aggregate,,0,173,,,0
0.5,173,0.7976878612716763,0.5,0.5,0.7976878612716763,1.0,0.887459807073955,1.0,0,35,0,138,strict_no_overlap,expanded154,154,dummy_most_frequent,all,aggregate,,0,173,,,0
0.6,173,0.7976878612716763,0.5,0.5,0.7976878612716763,1.0,0.887459807073955,1.0,0,35,0,138,strict_no_overlap,expanded154,154,dummy_most_frequent,all,aggregate,,0,173,,,0
0.4,173,0.791907514450867,0.5390269151138716,0.7002070393374741,0.8109756097560976,0.9637681159420289,0.8807947019867549,0.8857142857142857,4,31,5,133,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,173,,,0
0.5,173,0.5491329479768786,0.6747412008281574,0.7002070393374741,0.9411764705882353,0.463768115942029,0.6213592233009708,0.11428571428571428,31,4,74,64,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,173,,,0
0.6,173,0.42196531791907516,0.6270186335403727,0.7002070393374741,0.975,0.2826086956521739,0.43820224719101125,0.02857142857142857,34,1,99,39,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,173,,,0
0.4,173,0.7398843930635838,0.6450310559006212,0.7312629399585922,0.8604651162790697,0.8043478260869565,0.8314606741573034,0.5142857142857142,17,18,27,111,strict_no_overlap,expanded154,154,logistic_balanced,all,aggregate,,0,173,,,0
0.5,173,0.7398843930635838,0.6770186335403727,0.7312629399585922,0.8780487804878049,0.782608695652174,0.8275862068965517,0.42857142857142855,20,15,30,108,strict_no_overlap,expanded154,154,logistic_balanced,all,aggregate,,0,173,,,0
0.6,173,0.7167630057803468,0.6838509316770186,0.7312629399585922,0.8869565217391304,0.7391304347826086,0.8063241106719368,0.37142857142857144,22,13,36,102,strict_no_overlap,expanded154,154,logistic_balanced,all,aggregate,,0,173,,,0
0.4,173,0.7745664739884393,0.5388198757763976,0.7370600414078675,0.8113207547169812,0.9347826086956522,0.8686868686868687,0.8571428571428571,5,30,9,129,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,173,,,0
0.5,173,0.7225433526011561,0.6341614906832298,0.7370600414078675,0.8571428571428571,0.782608695652174,0.8181818181818182,0.5142857142857142,17,18,30,108,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,173,,,0
0.6,173,0.6127167630057804,0.6932712215320911,0.7370600414078675,0.927710843373494,0.5579710144927537,0.6968325791855203,0.17142857142857143,29,6,61,77,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,173,,,0
0.4,181,0.8066298342541437,0.5,0.5,0.8066298342541437,1.0,0.8929663608562691,1.0,0,35,0,146,train_normal_expanded,compact13,13,dummy_most_frequent,all,aggregate,,60,181,,,0
0.5,181,0.8066298342541437,0.5,0.5,0.8066298342541437,1.0,0.8929663608562691,1.0,0,35,0,146,train_normal_expanded,compact13,13,dummy_most_frequent,all,aggregate,,60,181,,,0
0.6,181,0.8066298342541437,0.5,0.5,0.8066298342541437,1.0,0.8929663608562691,1.0,0,35,0,146,train_normal_expanded,compact13,13,dummy_most_frequent,all,aggregate,,60,181,,,0
0.4,181,0.8066298342541437,0.5,0.7569471624266144,0.8066298342541437,1.0,0.8929663608562691,1.0,0,35,0,146,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,all,aggregate,,60,181,,,0
0.5,181,0.6519337016574586,0.6973581213307241,0.7569471624266144,0.9191919191919192,0.6232876712328768,0.7428571428571429,0.22857142857142856,27,8,55,91,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,all,aggregate,,60,181,,,0
0.6,181,0.27624309392265195,0.540508806262231,0.7569471624266144,0.9411764705882353,0.1095890410958904,0.19631901840490798,0.02857142857142857,34,1,130,16,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,all,aggregate,,60,181,,,0
0.4,181,0.6906077348066298,0.6235812133072407,0.716242661448141,0.8629032258064516,0.7328767123287672,0.7925925925925926,0.4857142857142857,18,17,39,107,train_normal_expanded,compact13,13,logistic_balanced,all,aggregate,,60,181,,,0
0.5,181,0.6519337016574586,0.6539138943248533,0.716242661448141,0.8878504672897196,0.6506849315068494,0.7509881422924901,0.34285714285714286,23,12,51,95,train_normal_expanded,compact13,13,logistic_balanced,all,aggregate,,60,181,,,0
0.6,181,0.574585635359116,0.6819960861056751,0.716242661448141,0.9367088607594937,0.5068493150684932,0.6577777777777778,0.14285714285714285,30,5,72,74,train_normal_expanded,compact13,13,logistic_balanced,all,aggregate,,60,181,,,0
0.4,181,0.7348066298342542,0.6401174168297455,0.7199608610567514,0.8656716417910447,0.7945205479452054,0.8285714285714286,0.5142857142857142,17,18,30,116,train_normal_expanded,compact13,13,random_forest_balanced_depth3,all,aggregate,,60,181,,,0
0.5,181,0.6519337016574586,0.6756360078277887,0.7199608610567514,0.9029126213592233,0.636986301369863,0.7469879518072289,0.2857142857142857,25,10,53,93,train_normal_expanded,compact13,13,random_forest_balanced_depth3,all,aggregate,,60,181,,,0
0.6,181,0.5524861878453039,0.6791585127201565,0.7199608610567514,0.9452054794520548,0.4726027397260274,0.6301369863013698,0.11428571428571428,31,4,77,69,train_normal_expanded,compact13,13,random_forest_balanced_depth3,all,aggregate,,60,181,,,0
