dataset,target_class,feature_set,feature_count,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count,threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,normal_precision,normal_recall,normal_f1,target_precision,target_recall,target_f1,normal_support,target_support,normal_fpr,tn,fp,fn,tp,fold_balanced_accuracy_std,fold_target_recall_std,fold_normal_fpr_std,max_group_overlap,rows_summary,normal_rows,target_rows,substation_count,target_substation_count,target_overlap_rows,target_overlap_rate,normal_collision_rows,coverage_min,coverage_median,window_policies,passes_overlap,passes_balanced_accuracy,passes_recall,passes_normal_fpr,passes_group_overlap,candidate_pass,target_policy_decision,selected_dataset_for_target,fault_final_decision,overall_decision,window_direction,window_days,core_semantics_candidate,semantic_pass,pass_reason
activity_no_overlap,activity,compact13,13,random_forest_balanced_depth3,all,aggregate,,81,,,0,0.6,81,0.7160493827160493,0.739751552795031,0.7144827586206897,0.8105590062111802,0.6153846153846154,0.9142857142857144,0.735632183908046,0.896551724137931,0.5652173913043478,0.6933333333333334,35,46,0.0857142857142857,32,3,20,26,0.0992618892150542,0.2131879583094532,0.1277753129999879,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,False,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,compact13,13,extra_trees_balanced_depth3,all,aggregate,,81,,,0,0.4,81,0.6172839506172839,0.5639751552795031,0.5092827828805941,0.6664596273291925,0.75,0.1714285714285714,0.2790697674418604,0.6027397260273972,0.9565217391304348,0.7394957983193278,35,46,0.8285714285714286,6,29,2,44,0.0619041895577936,0.0894427190999915,0.1681692471637129,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,False,True,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,compact13,13,extra_trees_balanced_depth3,all,aggregate,,81,,,0,0.5,81,0.6666666666666666,0.668944099378882,0.6648275862068966,0.6664596273291925,0.6,0.6857142857142857,0.64,0.7317073170731707,0.6521739130434783,0.6896551724137931,35,46,0.3142857142857143,24,11,16,30,0.1053236577284471,0.0968081561543735,0.2774218240887433,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,compact13,13,extra_trees_balanced_depth3,all,aggregate,,81,,,0,0.6,81,0.5061728395061729,0.5652173913043478,0.4335664335664335,0.6664596273291925,0.4666666666666667,1.0,0.6363636363636364,1.0,0.1304347826086956,0.2307692307692307,35,46,0.0,35,0,40,6,0.0491988281502519,0.0983976563005039,0.0,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,False,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,expanded154,154,logistic_balanced,all,aggregate,,81,,,0,0.4,81,0.7283950617283951,0.7301242236024845,0.7263513513513513,0.8217391304347826,0.6666666666666666,0.7428571428571429,0.7027027027027027,0.7857142857142857,0.717391304347826,0.75,35,46,0.2571428571428571,26,9,13,33,0.1440304003876531,0.1447297896707536,0.2235275579453185,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,expanded154,154,logistic_balanced,all,aggregate,,81,,,0,0.5,81,0.7283950617283951,0.7335403726708074,0.7273561811505508,0.8217391304347826,0.6585365853658537,0.7714285714285715,0.7105263157894737,0.8,0.6956521739130435,0.7441860465116279,35,46,0.2285714285714285,27,8,14,32,0.1033899614420284,0.1238324154661509,0.2129588549999799,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,False,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,expanded154,154,logistic_balanced,all,aggregate,,81,,,0,0.6,81,0.7530864197530864,0.7621118012422361,0.7527472527472527,0.8217391304347826,0.6744186046511628,0.8285714285714286,0.7435897435897436,0.8421052631578947,0.6956521739130435,0.7619047619047619,35,46,0.1714285714285714,29,6,14,32,0.105677814386534,0.1238324154661509,0.2350248455047575,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,True,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,expanded154,154,random_forest_balanced_depth3,all,aggregate,,81,,,0,0.4,81,0.7654320987654321,0.7661490683229815,0.7631214406649223,0.8521739130434782,0.7105263157894737,0.7714285714285715,0.7397260273972602,0.813953488372093,0.7608695652173914,0.7865168539325843,35,46,0.2285714285714285,27,8,11,35,0.1141557420663192,0.1307422556596221,0.1765560878423483,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,True,True,True,True,True,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,expanded154,154,random_forest_balanced_depth3,all,aggregate,,81,,,0,0.5,81,0.8024691358024691,0.8226708074534161,0.8021978021978022,0.8521739130434782,0.6938775510204082,0.9714285714285714,0.8095238095238095,0.96875,0.6739130434782609,0.7948717948717948,35,46,0.0285714285714285,34,1,15,31,0.0927417543816964,0.1387754638892517,0.0745355992499929,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,True,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,expanded154,154,random_forest_balanced_depth3,all,aggregate,,81,,,0,0.6,81,0.7654320987654321,0.7900621118012423,0.7641379310344828,0.8521739130434782,0.6538461538461539,0.9714285714285714,0.7816091954022989,0.9655172413793104,0.6086956521739131,0.7466666666666667,35,46,0.0285714285714285,34,1,18,28,0.1116798792963949,0.1743336664596798,0.0745355992499929,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,True,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,81,,,0,0.4,81,0.7654320987654321,0.7832298136645963,0.7652890041177368,0.846583850931677,0.6666666666666666,0.9142857142857144,0.7710843373493976,0.9090909090909092,0.6521739130434783,0.759493670886076,35,46,0.0857142857142857,32,3,16,30,0.0946326655855027,0.1676933607514348,0.1308441110860389,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,True,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,81,,,0,0.5,81,0.7777777777777778,0.8009316770186335,0.7769277845777234,0.846583850931677,0.6666666666666666,0.9714285714285714,0.7906976744186046,0.9666666666666668,0.6304347826086957,0.7631578947368421,35,46,0.0285714285714285,34,1,17,29,0.1036447620938878,0.1476649100970616,0.0745355992499929,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,True,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,81,,,0,0.6,81,0.7654320987654321,0.7900621118012423,0.7641379310344828,0.846583850931677,0.6538461538461539,0.9714285714285714,0.7816091954022989,0.9655172413793104,0.6086956521739131,0.7466666666666667,35,46,0.0285714285714285,34,1,18,28,0.1116798792963949,0.1743336664596798,0.0745355992499929,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,True,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,compact13,13,logistic_balanced,all,aggregate,,75,,,0,0.4,75,0.7733333333333333,0.7696428571428571,0.7707246898039921,0.8357142857142856,0.78125,0.7142857142857143,0.746268656716418,0.7674418604651163,0.825,0.7951807228915663,35,40,0.2857142857142857,25,10,7,33,0.1305221558328903,0.2046182358661602,0.1929893726586613,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,True,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,compact13,13,logistic_balanced,all,aggregate,,75,,,0,0.5,75,0.7466666666666667,0.7482142857142857,0.7464863903220067,0.8357142857142856,0.7105263157894737,0.7714285714285715,0.7397260273972602,0.7837837837837838,0.725,0.7532467532467533,35,40,0.2285714285714285,27,8,11,29,0.0911365702290061,0.2131667211841665,0.1665816109496362,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,compact13,13,logistic_balanced,all,aggregate,,75,,,0,0.6,75,0.72,0.7303571428571428,0.7167775579931667,0.8357142857142856,0.6458333333333334,0.8857142857142857,0.7469879518072289,0.8518518518518519,0.575,0.6865671641791045,35,40,0.1142857142857142,31,4,17,23,0.0310009920476185,0.1603059185692926,0.1187197867042475,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,compact13,13,random_forest_balanced_depth3,all,aggregate,,75,,,0,0.4,75,0.6933333333333334,0.6821428571428572,0.6787111193890856,0.8092857142857144,0.75,0.5142857142857142,0.6101694915254238,0.6666666666666666,0.85,0.7472527472527473,35,40,0.4857142857142857,18,17,6,34,0.0398520684315964,0.1629800601300662,0.144435722743839,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,compact13,13,random_forest_balanced_depth3,all,aggregate,,75,,,0,0.5,75,0.7866666666666666,0.7857142857142858,0.7857142857142858,0.8092857142857144,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.8,0.8,0.8,35,40,0.2285714285714285,27,8,8,32,0.1105708057885016,0.1910416540449933,0.2228608312678086,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,True,True,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,compact13,13,random_forest_balanced_depth3,all,aggregate,,75,,,0,0.6,75,0.7066666666666667,0.7196428571428571,0.700218023255814,0.8092857142857144,0.6274509803921569,0.9142857142857144,0.7441860465116279,0.875,0.525,0.65625,35,40,0.0857142857142857,32,3,19,21,0.0500249921792058,0.1434785865984721,0.1260162768884096,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,compact13,13,extra_trees_balanced_depth3,all,aggregate,,75,,,0,0.4,75,0.6533333333333333,0.6303571428571428,0.592391304347826,0.8321428571428572,0.9090909090909092,0.2857142857142857,0.4347826086956521,0.609375,0.975,0.75,35,40,0.7142857142857143,10,25,1,39,0.0546193797474022,0.0559016994374947,0.0946409853064371,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,compact13,13,extra_trees_balanced_depth3,all,aggregate,,75,,,0,0.5,75,0.7866666666666666,0.7910714285714285,0.786628733997155,0.8321428571428572,0.7317073170731707,0.8571428571428571,0.7894736842105263,0.8529411764705882,0.725,0.7837837837837838,35,40,0.1428571428571428,30,5,11,29,0.1133959383130663,0.2260093956311999,0.1836770124374827,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,True,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,compact13,13,extra_trees_balanced_depth3,all,aggregate,,75,,,0,0.6,75,0.5866666666666667,0.6107142857142858,0.5395127748068924,0.8321428571428572,0.53125,0.9714285714285714,0.6868686868686869,0.9090909090909092,0.25,0.392156862745098,35,40,0.0285714285714285,34,1,30,10,0.0308290813394727,0.0771975849374927,0.0559016994374947,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,expanded154,154,logistic_balanced,all,aggregate,,75,,,0,0.4,75,0.68,0.6767857142857143,0.6771879483500718,0.7642857142857143,0.6666666666666666,0.6285714285714286,0.6470588235294118,0.6904761904761905,0.725,0.7073170731707317,35,40,0.3714285714285714,22,13,11,29,0.0994134742562276,0.2158580614568128,0.1384232557499869,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,expanded154,154,logistic_balanced,all,aggregate,,75,,,0,0.5,75,0.6933333333333334,0.6928571428571428,0.69245854876092,0.7642857142857143,0.6666666666666666,0.6857142857142857,0.676056338028169,0.717948717948718,0.7,0.7088607594936709,35,40,0.3142857142857143,24,11,12,28,0.1082554483385762,0.1789865105248477,0.108751156586755,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,expanded154,154,logistic_balanced,all,aggregate,,75,,,0,0.6,75,0.6933333333333334,0.6964285714285714,0.6933333333333334,0.7642857142857143,0.65,0.7428571428571429,0.6933333333333334,0.7428571428571429,0.65,0.6933333333333334,35,40,0.2571428571428571,26,9,14,26,0.1100998302979857,0.1861191489786262,0.1719197658667892,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,False,False,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,expanded154,154,random_forest_balanced_depth3,all,aggregate,,75,,,0,0.4,75,0.5733333333333334,0.5553571428571429,0.5290423861852434,0.7121428571428571,0.5882352941176471,0.2857142857142857,0.3846153846153846,0.5689655172413793,0.825,0.673469387755102,35,40,0.7142857142857143,10,25,7,33,0.0941953706778781,0.1677050983124842,0.218558589725632,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,expanded154,154,random_forest_balanced_depth3,all,aggregate,,75,,,0,0.5,75,0.6133333333333333,0.6232142857142857,0.6088832943715159,0.7121428571428571,0.5625,0.7714285714285715,0.6506024096385542,0.7037037037037037,0.475,0.5671641791044776,35,40,0.2285714285714285,27,8,21,19,0.120977658354184,0.1637499891814228,0.2363777339483902,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,expanded154,154,random_forest_balanced_depth3,all,aggregate,,75,,,0,0.6,75,0.6133333333333333,0.6339285714285714,0.583732057416268,0.7121428571428571,0.55,0.9428571428571428,0.6947368421052632,0.8666666666666667,0.325,0.4727272727272727,35,40,0.0571428571428571,33,2,27,13,0.0744992785918628,0.1352019126833924,0.0851835419999919,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,75,,,0,0.4,75,0.52,0.4964285714285714,0.4356187290969899,0.702857142857143,0.4545454545454545,0.1428571428571428,0.217391304347826,0.53125,0.85,0.6538461538461539,35,40,0.8571428571428571,5,30,6,34,0.0834236330485576,0.1629800601300662,0.1430801830286437,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,False,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,75,,,0,0.5,75,0.6933333333333334,0.7035714285714285,0.689803992087754,0.702857142857143,0.625,0.8571428571428571,0.7228915662650602,0.8148148148148148,0.55,0.6567164179104478,35,40,0.1428571428571428,30,5,18,22,0.1075348319353551,0.272297845713192,0.1020967817047487,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_3d,task,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,75,,,0,0.6,75,0.5466666666666666,0.575,0.4669732441471572,0.702857142857143,0.5072463768115942,1.0,0.6730769230769231,1.0,0.15,0.2608695652173913,35,40,0.0,35,0,34,6,0.0598428947507905,0.119685789501581,0.0,0,75,35,40,31,22,24,0.6,1,0.9837962962962964,1.0,task_pre_3d,False,False,False,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,3d,True,False,fails_one_or_more_semantic_thresholds
task_pre_1d,task,compact13,13,logistic_balanced,all,aggregate,,75,,,0,0.4,75,0.8,0.7892857142857143,0.7904637735146209,0.8271428571428571,0.9166666666666666,0.6285714285714286,0.7457627118644068,0.7450980392156863,0.95,0.8351648351648352,35,40,0.3714285714285714,22,13,2,38,0.044463927135674,0.1118033988749894,0.1548534527762771,0,75,35,40,31,22,16,0.4,0,0.9861111111111112,1.0,task_pre_1d,False,True,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,1d,True,False,fails_one_or_more_semantic_thresholds
task_pre_1d,task,compact13,13,logistic_balanced,all,aggregate,,75,,,0,0.5,75,0.84,0.8339285714285715,0.8364825581395349,0.8271428571428571,0.896551724137931,0.7428571428571429,0.8125,0.8043478260869565,0.925,0.8604651162790697,35,40,0.2571428571428571,26,9,3,37,0.027163343355011,0.1118033988749894,0.1079664115905777,0,75,35,40,31,22,16,0.4,0,0.9861111111111112,1.0,task_pre_1d,False,True,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,1d,True,False,fails_one_or_more_semantic_thresholds
task_pre_1d,task,compact13,13,logistic_balanced,all,aggregate,,75,,,0,0.6,75,0.8,0.8,0.7994294883223391,0.8271428571428571,0.7777777777777778,0.8,0.7887323943661971,0.8205128205128205,0.8,0.810126582278481,35,40,0.2,28,7,8,32,0.0506292680454382,0.1406142828563651,0.0866679748723871,0,75,35,40,31,22,16,0.4,0,0.9861111111111112,1.0,task_pre_1d,False,True,True,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,1d,True,False,fails_one_or_more_semantic_thresholds
task_pre_1d,task,compact13,13,random_forest_balanced_depth3,all,aggregate,,75,,,0,0.4,75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,40,0.0,35,0,0,40,0.0,0.0,0.0,0,75,35,40,31,22,16,0.4,0,0.9861111111111112,1.0,task_pre_1d,False,True,True,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,1d,True,False,fails_one_or_more_semantic_thresholds
task_pre_1d,task,compact13,13,random_forest_balanced_depth3,all,aggregate,,75,,,0,0.5,75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,40,0.0,35,0,0,40,0.0,0.0,0.0,0,75,35,40,31,22,16,0.4,0,0.9861111111111112,1.0,task_pre_1d,False,True,True,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,1d,True,False,fails_one_or_more_semantic_thresholds
task_pre_1d,task,compact13,13,random_forest_balanced_depth3,all,aggregate,,75,,,0,0.6,75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,40,0.0,35,0,0,40,0.0,0.0,0.0,0,75,35,40,31,22,16,0.4,0,0.9861111111111112,1.0,task_pre_1d,False,True,True,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,1d,True,False,fails_one_or_more_semantic_thresholds
task_pre_1d,task,compact13,13,extra_trees_balanced_depth3,all,aggregate,,75,,,0,0.4,75,0.8533333333333334,0.8428571428571429,0.8463401005773887,0.9978571428571428,1.0,0.6857142857142857,0.8135593220338984,0.7843137254901961,1.0,0.8791208791208791,35,40,0.3142857142857143,24,11,0,40,0.1274629798195923,0.0,0.2549259596391846,0,75,35,40,31,22,16,0.4,0,0.9861111111111112,1.0,task_pre_1d,False,True,True,False,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,1d,True,False,fails_one_or_more_semantic_thresholds
task_pre_1d,task,compact13,13,extra_trees_balanced_depth3,all,aggregate,,75,,,0,0.5,75,0.96,0.9589285714285714,0.9597423510466988,0.9978571428571428,0.9705882352941176,0.9428571428571428,0.9565217391304348,0.951219512195122,0.975,0.9629629629629628,35,40,0.0571428571428571,33,2,1,39,0.0559016994374947,0.0559016994374947,0.1118033988749895,0,75,35,40,31,22,16,0.4,0,0.9861111111111112,1.0,task_pre_1d,False,True,True,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,1d,True,False,fails_one_or_more_semantic_thresholds
task_pre_1d,task,compact13,13,extra_trees_balanced_depth3,all,aggregate,,75,,,0,0.6,75,0.9866666666666668,0.9875,0.9866286325548226,0.9978571428571428,0.9722222222222222,1.0,0.9859154929577464,1.0,0.975,0.9873417721518988,35,40,0.0,35,0,1,39,0.0279508497187473,0.0559016994374947,0.0,0,75,35,40,31,22,16,0.4,0,0.9861111111111112,1.0,task_pre_1d,False,True,True,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,1d,True,False,fails_one_or_more_semantic_thresholds
task_pre_1d,task,expanded154,154,logistic_balanced,all,aggregate,,75,,,0,0.4,75,0.8133333333333334,0.8125,0.8125,0.8635714285714285,0.8,0.8,0.8,0.825,0.825,0.825,35,40,0.2,28,7,7,33,0.1783157892381097,0.2374395734084951,0.1842163336850776,0,75,35,40,31,22,16,0.4,0,0.9861111111111112,1.0,task_pre_1d,False,True,True,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,1d,True,False,fails_one_or_more_semantic_thresholds
task_pre_1d,task,expanded154,154,logistic_balanced,all,aggregate,,75,,,0,0.5,75,0.8266666666666667,0.8267857142857142,0.8261722232126939,0.8635714285714285,0.8055555555555556,0.8285714285714286,0.8169014084507042,0.8461538461538461,0.825,0.8354430379746836,35,40,0.1714285714285714,29,6,7,33,0.1497381737954953,0.2374395734084951,0.1681692471637129,0,75,35,40,31,22,16,0.4,0,0.9861111111111112,1.0,task_pre_1d,False,True,True,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,1d,True,False,fails_one_or_more_semantic_thresholds
task_pre_1d,task,expanded154,154,logistic_balanced,all,aggregate,,75,,,0,0.6,75,0.8266666666666667,0.8285714285714285,0.8265433196940046,0.8635714285714285,0.7894736842105263,0.8571428571428571,0.821917808219178,0.8648648648648649,0.8,0.8311688311688312,35,40,0.1428571428571428,30,5,8,32,0.1484370338040178,0.2515893357786674,0.1541884981784359,0,75,35,40,31,22,16,0.4,0,0.9861111111111112,1.0,task_pre_1d,False,True,True,True,True,False,task_window_candidate_selected,task_post_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,1d,True,False,fails_one_or_more_semantic_thresholds
