check_name,dataset,feature_set,model,threshold,reported_balanced_accuracy,recomputed_balanced_accuracy,reported_macro_f1,recomputed_macro_f1,pass,note
metric_recompute,activity_pre_all,compact13,extra_trees_balanced_depth3,0.6,0.5851063829787234,0.5851063829787234,0.4665554628857381,0.4665554628857381,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,compact13,logistic_balanced,0.4,0.572644376899696,0.572644376899696,0.5729166666666667,0.5729166666666667,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,compact13,logistic_balanced,0.5,0.5267477203647416,0.5267477203647416,0.522615315718764,0.522615315718764,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,compact13,logistic_balanced,0.6,0.5200607902735562,0.5200607902735562,0.49813404985818777,0.49813404985818777,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,compact13,random_forest_balanced_depth3,0.4,0.6969604863221884,0.6969604863221884,0.6998249243991723,0.6998249243991723,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,compact13,random_forest_balanced_depth3,0.5,0.7759878419452888,0.7759878419452888,0.767427974324526,0.767427974324526,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,compact13,random_forest_balanced_depth3,0.6,0.7480243161094224,0.7480243161094224,0.7174531835205993,0.7174531835205993,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,expanded154,dummy_most_frequent,0.4,0.5,0.5,0.3643410852713178,0.3643410852713178,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,expanded154,dummy_most_frequent,0.5,0.5,0.5,0.3643410852713178,0.3643410852713178,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,expanded154,dummy_most_frequent,0.6,0.5,0.5,0.3643410852713178,0.3643410852713178,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,expanded154,extra_trees_balanced_depth3,0.4,0.8261398176291793,0.8261398176291793,0.8047619047619048,0.8047619047619048,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,expanded154,extra_trees_balanced_depth3,0.5,0.794224924012158,0.794224924012158,0.767427974324526,0.767427974324526,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,expanded154,extra_trees_balanced_depth3,0.6,0.794224924012158,0.794224924012158,0.767427974324526,0.767427974324526,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,expanded154,logistic_balanced,0.4,0.8006079027355624,0.8006079027355624,0.8006079027355624,0.8006079027355624,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,expanded154,logistic_balanced,0.5,0.7936170212765958,0.7936170212765958,0.790155050429023,0.790155050429023,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,expanded154,logistic_balanced,0.6,0.8079027355623101,0.8079027355623101,0.803003003003003,0.803003003003003,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,expanded154,random_forest_balanced_depth3,0.4,0.8613981762917933,0.8613981762917933,0.8528708133971292,0.8528708133971292,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,expanded154,random_forest_balanced_depth3,0.5,0.8261398176291793,0.8261398176291793,0.8047619047619048,0.8047619047619048,True,independent recompute from saved predictions
metric_recompute,activity_pre_all,expanded154,random_forest_balanced_depth3,0.6,0.794224924012158,0.794224924012158,0.767427974324526,0.767427974324526,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,compact13,dummy_most_frequent,0.4,0.5,0.5,0.3793103448275862,0.3793103448275862,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,compact13,dummy_most_frequent,0.5,0.5,0.5,0.3793103448275862,0.3793103448275862,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,compact13,dummy_most_frequent,0.6,0.5,0.5,0.3793103448275862,0.3793103448275862,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,compact13,extra_trees_balanced_depth3,0.4,0.6857142857142857,0.6857142857142857,0.6875,0.6875,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,compact13,extra_trees_balanced_depth3,0.5,0.8246753246753247,0.8246753246753247,0.8082466474495551,0.8082466474495551,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,compact13,extra_trees_balanced_depth3,0.6,0.625974025974026,0.625974025974026,0.5410504844467109,0.5410504844467109,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,compact13,logistic_balanced,0.4,0.7844155844155845,0.7844155844155845,0.7872899159663866,0.7872899159663866,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,compact13,logistic_balanced,0.5,0.7441558441558442,0.7441558441558442,0.7371428571428571,0.7371428571428571,True,independent recompute from saved predictions
