dataset_id,model,threshold,scope,fault_scope,window_policy,balanced_accuracy,recall,normal_fpr,candidate_pass,decision
all_systems__fault_pressure_regulator__report_pre_3d,random_forest_depth3,0.6,all_systems,fault_pressure_regulator,report_pre_3d,0.47692307692307695,0.0,0.046153846153846156,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_7d,hist_gradient_boosting,0.4,all_systems,fault_valve_actuator,report_pre_7d,0.47692307692307695,0.0,0.046153846153846156,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_7d,hist_gradient_boosting,0.5,all_systems,fault_valve_actuator,report_pre_7d,0.47692307692307695,0.0,0.046153846153846156,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_3d,random_forest_depth3,0.4,system_dhw_storage_return,all_faults,report_pre_3d,0.4666666666666667,0.6,0.6666666666666666,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_1d,hist_gradient_boosting,0.4,system_heating_common_only,all_faults,report_pre_1d,0.4431818181818182,0.6363636363636364,0.75,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_3d,hist_gradient_boosting,0.4,system_heating_common_only,all_faults,report_pre_3d,0.4431818181818182,0.6363636363636364,0.75,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_5d,hist_gradient_boosting,0.4,system_heating_common_only,all_faults,report_pre_5d,0.4431818181818182,0.6363636363636364,0.75,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_7d,hist_gradient_boosting,0.4,system_heating_common_only,all_faults,report_pre_7d,0.3875,0.4,0.625,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_1d,dummy_most_frequent,0.4,system_dhw_storage_return,all_faults,report_pre_1d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_1d,dummy_most_frequent,0.5,system_dhw_storage_return,all_faults,report_pre_1d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_1d,dummy_most_frequent,0.6,system_dhw_storage_return,all_faults,report_pre_1d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_1d,hist_gradient_boosting,0.5,system_dhw_storage_return,all_faults,report_pre_1d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_3d,dummy_most_frequent,0.4,system_dhw_storage_return,all_faults,report_pre_3d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_3d,dummy_most_frequent,0.5,system_dhw_storage_return,all_faults,report_pre_3d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_3d,dummy_most_frequent,0.6,system_dhw_storage_return,all_faults,report_pre_3d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_3d,hist_gradient_boosting,0.5,system_dhw_storage_return,all_faults,report_pre_3d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_5d,dummy_most_frequent,0.4,system_dhw_storage_return,all_faults,report_pre_5d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_5d,dummy_most_frequent,0.5,system_dhw_storage_return,all_faults,report_pre_5d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_5d,dummy_most_frequent,0.6,system_dhw_storage_return,all_faults,report_pre_5d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_5d,hist_gradient_boosting,0.5,system_dhw_storage_return,all_faults,report_pre_5d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_7d,dummy_most_frequent,0.4,system_dhw_storage_return,all_faults,report_pre_7d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_7d,dummy_most_frequent,0.5,system_dhw_storage_return,all_faults,report_pre_7d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_7d,dummy_most_frequent,0.6,system_dhw_storage_return,all_faults,report_pre_7d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_7d,hist_gradient_boosting,0.5,system_dhw_storage_return,all_faults,report_pre_7d,0.375,0.0,0.25,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_1d,hist_gradient_boosting,0.4,system_dhw_storage_return,all_faults,report_pre_1d,0.3416666666666667,0.6,0.9166666666666666,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_3d,hist_gradient_boosting,0.4,system_dhw_storage_return,all_faults,report_pre_3d,0.3416666666666667,0.6,0.9166666666666666,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_5d,hist_gradient_boosting,0.4,system_dhw_storage_return,all_faults,report_pre_5d,0.3416666666666667,0.6,0.9166666666666666,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_7d,hist_gradient_boosting,0.4,system_dhw_storage_return,all_faults,report_pre_7d,0.3416666666666667,0.6,0.9166666666666666,False,window_label_review_required
