evaluation_scope,feature_set,model,threshold,class,precision,recall,f1,support
M2_to_M1,standard_common,random_forest_depth3,0.6,pre_event,0.4444444444444444,0.3076923076923077,0.36363636363636365,26
M2_to_M1,standard_common,random_forest_depth5,0.4,normal,0.0,0.0,0.0,35
M2_to_M1,standard_common,random_forest_depth5,0.4,pre_event,0.4262295081967213,1.0,0.5977011494252874,26
M2_to_M1,standard_common,random_forest_depth5,0.5,normal,0.5,0.02857142857142857,0.05405405405405406,35
M2_to_M1,standard_common,random_forest_depth5,0.5,pre_event,0.423728813559322,0.9615384615384616,0.5882352941176471,26
M2_to_M1,standard_common,random_forest_depth5,0.6,normal,0.6111111111111112,0.6285714285714286,0.6197183098591549,35
M2_to_M1,standard_common,random_forest_depth5,0.6,pre_event,0.48,0.46153846153846156,0.47058823529411764,26
M2_to_M1,standard_common,xgboost_depth3,0.4,normal,0.6097560975609756,0.7142857142857143,0.6578947368421053,35
M2_to_M1,standard_common,xgboost_depth3,0.4,pre_event,0.5,0.38461538461538464,0.43478260869565216,26
M2_to_M1,standard_common,xgboost_depth3,0.5,normal,0.6222222222222222,0.8,0.7,35
M2_to_M1,standard_common,xgboost_depth3,0.5,pre_event,0.5625,0.34615384615384615,0.42857142857142855,26
M2_to_M1,standard_common,xgboost_depth3,0.6,normal,0.5370370370370371,0.8285714285714286,0.651685393258427,35
M2_to_M1,standard_common,xgboost_depth3,0.6,pre_event,0.14285714285714285,0.038461538461538464,0.06060606060606061,26
M2_to_M1,standard_common_plus_system,dummy_most_frequent,0.4,normal,0.5737704918032787,1.0,0.7291666666666666,35
M2_to_M1,standard_common_plus_system,dummy_most_frequent,0.4,pre_event,0.0,0.0,0.0,26
M2_to_M1,standard_common_plus_system,dummy_most_frequent,0.5,normal,0.5737704918032787,1.0,0.7291666666666666,35
M2_to_M1,standard_common_plus_system,dummy_most_frequent,0.5,pre_event,0.0,0.0,0.0,26
M2_to_M1,standard_common_plus_system,dummy_most_frequent,0.6,normal,0.5737704918032787,1.0,0.7291666666666666,35
M2_to_M1,standard_common_plus_system,dummy_most_frequent,0.6,pre_event,0.0,0.0,0.0,26
M2_to_M1,standard_common_plus_system,extra_trees_depth3,0.4,normal,0.5185185185185185,0.4,0.45161290322580644,35
M2_to_M1,standard_common_plus_system,extra_trees_depth3,0.4,pre_event,0.38235294117647056,0.5,0.43333333333333335,26
M2_to_M1,standard_common_plus_system,extra_trees_depth3,0.5,normal,0.5957446808510638,0.8,0.6829268292682927,35
M2_to_M1,standard_common_plus_system,extra_trees_depth3,0.5,pre_event,0.5,0.2692307692307692,0.35,26
M2_to_M1,standard_common_plus_system,extra_trees_depth3,0.6,normal,0.5833333333333334,1.0,0.7368421052631579,35
M2_to_M1,standard_common_plus_system,extra_trees_depth3,0.6,pre_event,1.0,0.038461538461538464,0.07407407407407407,26
M2_to_M1,standard_common_plus_system,extra_trees_depth5,0.4,normal,0.5161290322580645,0.45714285714285713,0.48484848484848486,35
M2_to_M1,standard_common_plus_system,extra_trees_depth5,0.4,pre_event,0.36666666666666664,0.4230769230769231,0.39285714285714285,26
M2_to_M1,standard_common_plus_system,extra_trees_depth5,0.5,normal,0.574468085106383,0.7714285714285715,0.6585365853658537,35
M2_to_M1,standard_common_plus_system,extra_trees_depth5,0.5,pre_event,0.42857142857142855,0.23076923076923078,0.3,26
M2_to_M1,standard_common_plus_system,extra_trees_depth5,0.6,normal,0.5833333333333334,1.0,0.7368421052631579,35
M2_to_M1,standard_common_plus_system,extra_trees_depth5,0.6,pre_event,1.0,0.038461538461538464,0.07407407407407407,26
M2_to_M1,standard_common_plus_system,hist_gradient_boosting,0.4,normal,0.5,0.45714285714285713,0.47761194029850745,35
M2_to_M1,standard_common_plus_system,hist_gradient_boosting,0.4,pre_event,0.3448275862068966,0.38461538461538464,0.36363636363636365,26
M2_to_M1,standard_common_plus_system,hist_gradient_boosting,0.5,normal,0.5555555555555556,0.8571428571428571,0.6741573033707865,35
M2_to_M1,standard_common_plus_system,hist_gradient_boosting,0.5,pre_event,0.2857142857142857,0.07692307692307693,0.12121212121212122,26
M2_to_M1,standard_common_plus_system,hist_gradient_boosting,0.6,normal,0.5666666666666667,0.9714285714285714,0.7157894736842105,35
M2_to_M1,standard_common_plus_system,hist_gradient_boosting,0.6,pre_event,0.0,0.0,0.0,26
M2_to_M1,standard_common_plus_system,lightgbm_depth3,0.4,normal,0.5526315789473685,0.6,0.5753424657534246,35
M2_to_M1,standard_common_plus_system,lightgbm_depth3,0.4,pre_event,0.391304347826087,0.34615384615384615,0.3673469387755102,26
M2_to_M1,standard_common_plus_system,lightgbm_depth3,0.5,normal,0.574468085106383,0.7714285714285715,0.6585365853658537,35
M2_to_M1,standard_common_plus_system,lightgbm_depth3,0.5,pre_event,0.42857142857142855,0.23076923076923078,0.3,26
M2_to_M1,standard_common_plus_system,lightgbm_depth3,0.6,normal,0.5660377358490566,0.8571428571428571,0.6818181818181818,35
M2_to_M1,standard_common_plus_system,lightgbm_depth3,0.6,pre_event,0.375,0.11538461538461539,0.17647058823529413,26
M2_to_M1,standard_common_plus_system,logistic_balanced,0.4,normal,0.6170212765957447,0.8285714285714286,0.7073170731707317,35
M2_to_M1,standard_common_plus_system,logistic_balanced,0.4,pre_event,0.5714285714285714,0.3076923076923077,0.4,26
M2_to_M1,standard_common_plus_system,logistic_balanced,0.5,normal,0.6122448979591837,0.8571428571428571,0.7142857142857143,35
M2_to_M1,standard_common_plus_system,logistic_balanced,0.5,pre_event,0.5833333333333334,0.2692307692307692,0.3684210526315789,26
M2_to_M1,standard_common_plus_system,logistic_balanced,0.6,normal,0.6274509803921569,0.9142857142857143,0.7441860465116279,35
M2_to_M1,standard_common_plus_system,logistic_balanced,0.6,pre_event,0.7,0.2692307692307692,0.3888888888888889,26
M2_to_M1,standard_common_plus_system,random_forest_depth3,0.4,normal,0.0,0.0,0.0,35
M2_to_M1,standard_common_plus_system,random_forest_depth3,0.4,pre_event,0.4262295081967213,1.0,0.5977011494252874,26
M2_to_M1,standard_common_plus_system,random_forest_depth3,0.5,normal,0.5714285714285714,0.11428571428571428,0.19047619047619047,35
M2_to_M1,standard_common_plus_system,random_forest_depth3,0.5,pre_event,0.42592592592592593,0.8846153846153846,0.575,26
M2_to_M1,standard_common_plus_system,random_forest_depth3,0.6,normal,0.5625,0.7714285714285715,0.6506024096385542,35
M2_to_M1,standard_common_plus_system,random_forest_depth3,0.6,pre_event,0.38461538461538464,0.19230769230769232,0.2564102564102564,26
M2_to_M1,standard_common_plus_system,random_forest_depth5,0.4,normal,0.0,0.0,0.0,35
M2_to_M1,standard_common_plus_system,random_forest_depth5,0.4,pre_event,0.4262295081967213,1.0,0.5977011494252874,26
M2_to_M1,standard_common_plus_system,random_forest_depth5,0.5,normal,0.5,0.02857142857142857,0.05405405405405406,35
M2_to_M1,standard_common_plus_system,random_forest_depth5,0.5,pre_event,0.423728813559322,0.9615384615384616,0.5882352941176471,26
M2_to_M1,standard_common_plus_system,random_forest_depth5,0.6,normal,0.6097560975609756,0.7142857142857143,0.6578947368421053,35
M2_to_M1,standard_common_plus_system,random_forest_depth5,0.6,pre_event,0.5,0.38461538461538464,0.43478260869565216,26
M2_to_M1,standard_common_plus_system,xgboost_depth3,0.4,normal,0.6176470588235294,0.6,0.6086956521739131,35
M2_to_M1,standard_common_plus_system,xgboost_depth3,0.4,pre_event,0.48148148148148145,0.5,0.49056603773584906,26
M2_to_M1,standard_common_plus_system,xgboost_depth3,0.5,normal,0.5952380952380952,0.7142857142857143,0.6493506493506493,35
M2_to_M1,standard_common_plus_system,xgboost_depth3,0.5,pre_event,0.47368421052631576,0.34615384615384615,0.4,26
M2_to_M1,standard_common_plus_system,xgboost_depth3,0.6,normal,0.5833333333333334,0.8,0.6746987951807228,35
M2_to_M1,standard_common_plus_system,xgboost_depth3,0.6,pre_event,0.46153846153846156,0.23076923076923078,0.3076923076923077,26
M2_to_M1,standard_optional_dhw,dummy_most_frequent,0.4,normal,0.5555555555555556,1.0,0.7142857142857143,30
M2_to_M1,standard_optional_dhw,dummy_most_frequent,0.4,pre_event,0.0,0.0,0.0,24
M2_to_M1,standard_optional_dhw,dummy_most_frequent,0.5,normal,0.5555555555555556,1.0,0.7142857142857143,30
M2_to_M1,standard_optional_dhw,dummy_most_frequent,0.5,pre_event,0.0,0.0,0.0,24
M2_to_M1,standard_optional_dhw,dummy_most_frequent,0.6,normal,0.5555555555555556,1.0,0.7142857142857143,30
M2_to_M1,standard_optional_dhw,dummy_most_frequent,0.6,pre_event,0.0,0.0,0.0,24
M2_to_M1,standard_optional_dhw,extra_trees_depth3,0.4,normal,0.5882352941176471,0.3333333333333333,0.425531914893617,30
M2_to_M1,standard_optional_dhw,extra_trees_depth3,0.4,pre_event,0.4594594594594595,0.7083333333333334,0.5573770491803278,24
M2_to_M1,standard_optional_dhw,extra_trees_depth3,0.5,normal,0.5813953488372093,0.8333333333333334,0.684931506849315,30
M2_to_M1,standard_optional_dhw,extra_trees_depth3,0.5,pre_event,0.5454545454545454,0.25,0.34285714285714286,24
M2_to_M1,standard_optional_dhw,extra_trees_depth3,0.6,normal,0.5555555555555556,1.0,0.7142857142857143,30
M2_to_M1,standard_optional_dhw,extra_trees_depth3,0.6,pre_event,0.0,0.0,0.0,24
M2_to_M1,standard_optional_dhw,extra_trees_depth5,0.4,normal,0.6,0.4,0.48,30
M2_to_M1,standard_optional_dhw,extra_trees_depth5,0.4,pre_event,0.47058823529411764,0.6666666666666666,0.5517241379310345,24
M2_to_M1,standard_optional_dhw,extra_trees_depth5,0.5,normal,0.5714285714285714,0.8,0.6666666666666666,30
M2_to_M1,standard_optional_dhw,extra_trees_depth5,0.5,pre_event,0.5,0.25,0.3333333333333333,24
M2_to_M1,standard_optional_dhw,extra_trees_depth5,0.6,normal,0.5555555555555556,1.0,0.7142857142857143,30
M2_to_M1,standard_optional_dhw,extra_trees_depth5,0.6,pre_event,0.0,0.0,0.0,24
M2_to_M1,standard_optional_dhw,hist_gradient_boosting,0.4,normal,0.0,0.0,0.0,30
M2_to_M1,standard_optional_dhw,hist_gradient_boosting,0.4,pre_event,0.4444444444444444,1.0,0.6153846153846154,24
M2_to_M1,standard_optional_dhw,hist_gradient_boosting,0.5,normal,0.5555555555555556,1.0,0.7142857142857143,30
M2_to_M1,standard_optional_dhw,hist_gradient_boosting,0.5,pre_event,0.0,0.0,0.0,24
M2_to_M1,standard_optional_dhw,hist_gradient_boosting,0.6,normal,0.5555555555555556,1.0,0.7142857142857143,30
M2_to_M1,standard_optional_dhw,hist_gradient_boosting,0.6,pre_event,0.0,0.0,0.0,24
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.4,normal,0.5384615384615384,0.7,0.6086956521739131,30
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.4,pre_event,0.4,0.25,0.3076923076923077,24
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.5,normal,0.5365853658536586,0.7333333333333333,0.6197183098591549,30
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.5,pre_event,0.38461538461538464,0.20833333333333334,0.2702702702702703,24
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.6,normal,0.5555555555555556,0.8333333333333334,0.6666666666666666,30
M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.6,pre_event,0.4444444444444444,0.16666666666666666,0.24242424242424243,24
M2_to_M1,standard_optional_dhw,logistic_balanced,0.4,normal,0.6153846153846154,0.8,0.6956521739130435,30
M2_to_M1,standard_optional_dhw,logistic_balanced,0.4,pre_event,0.6,0.375,0.46153846153846156,24
M2_to_M1,standard_optional_dhw,logistic_balanced,0.5,normal,0.6511627906976745,0.9333333333333333,0.7671232876712328,30
M2_to_M1,standard_optional_dhw,logistic_balanced,0.5,pre_event,0.8181818181818182,0.375,0.5142857142857142,24
M2_to_M1,standard_optional_dhw,logistic_balanced,0.6,normal,0.6222222222222222,0.9333333333333333,0.7466666666666667,30
M2_to_M1,standard_optional_dhw,logistic_balanced,0.6,pre_event,0.7777777777777778,0.2916666666666667,0.42424242424242425,24
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.4,normal,1.0,0.13333333333333333,0.23529411764705882,30
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.4,pre_event,0.48,1.0,0.6486486486486487,24
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.5,normal,0.6571428571428571,0.7666666666666667,0.7076923076923077,30
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.5,pre_event,0.631578947368421,0.5,0.5581395348837209,24
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.6,normal,0.5576923076923077,0.9666666666666667,0.7073170731707317,30
M2_to_M1,standard_optional_dhw,random_forest_depth3,0.6,pre_event,0.5,0.041666666666666664,0.07692307692307693,24
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.4,normal,1.0,0.1,0.18181818181818182,30
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.4,pre_event,0.47058823529411764,1.0,0.64,24
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.5,normal,0.6666666666666666,0.8,0.7272727272727273,30
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.5,pre_event,0.6666666666666666,0.5,0.5714285714285714,24
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.6,normal,0.5576923076923077,0.9666666666666667,0.7073170731707317,30
M2_to_M1,standard_optional_dhw,random_forest_depth5,0.6,pre_event,0.5,0.041666666666666664,0.07692307692307693,24
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.4,normal,0.5319148936170213,0.8333333333333334,0.6493506493506493,30
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.4,pre_event,0.2857142857142857,0.08333333333333333,0.12903225806451613,24
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.5,normal,0.56,0.9333333333333333,0.7,30
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.5,pre_event,0.5,0.08333333333333333,0.14285714285714285,24
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.6,normal,0.5490196078431373,0.9333333333333333,0.691358024691358,30
M2_to_M1,standard_optional_dhw,xgboost_depth3,0.6,pre_event,0.3333333333333333,0.041666666666666664,0.07407407407407407,24
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.4,normal,0.5803571428571429,1.0,0.7344632768361582,65
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.4,pre_event,0.0,0.0,0.0,47
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.5,normal,0.5803571428571429,1.0,0.7344632768361582,65
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.5,pre_event,0.0,0.0,0.0,47
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.6,normal,0.5803571428571429,1.0,0.7344632768361582,65
Pooled_M1_M2_group_CV,common13,dummy_most_frequent,0.6,pre_event,0.0,0.0,0.0,47
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.4,normal,1.0,0.2923076923076923,0.4523809523809524,65
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.4,pre_event,0.5053763440860215,1.0,0.6714285714285714,47
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.5,normal,0.7972972972972973,0.9076923076923077,0.8489208633093526,65
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.5,pre_event,0.8421052631578947,0.6808510638297872,0.7529411764705882,47
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.6,normal,0.6372549019607843,1.0,0.7784431137724551,65
Pooled_M1_M2_group_CV,common13,extra_trees_depth3,0.6,pre_event,1.0,0.2127659574468085,0.3508771929824561,47
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.4,normal,0.96875,0.47692307692307695,0.6391752577319587,65
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.4,pre_event,0.575,0.9787234042553191,0.7244094488188977,47
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.5,normal,0.7972972972972973,0.9076923076923077,0.8489208633093526,65
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.5,pre_event,0.8421052631578947,0.6808510638297872,0.7529411764705882,47
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.6,normal,0.6666666666666666,0.9846153846153847,0.7950310559006211,65
Pooled_M1_M2_group_CV,common13,extra_trees_depth5,0.6,pre_event,0.9375,0.3191489361702128,0.47619047619047616,47
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.4,normal,0.9,0.8307692307692308,0.864,65
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.4,pre_event,0.7884615384615384,0.8723404255319149,0.8282828282828283,47
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.5,normal,0.9047619047619048,0.8769230769230769,0.890625,65
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.5,pre_event,0.8367346938775511,0.8723404255319149,0.8541666666666666,47
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.6,normal,0.8082191780821918,0.9076923076923077,0.855072463768116,65
Pooled_M1_M2_group_CV,common13,hist_gradient_boosting,0.6,pre_event,0.8461538461538461,0.7021276595744681,0.7674418604651163,47
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.4,normal,0.9047619047619048,0.8769230769230769,0.890625,65
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.4,pre_event,0.8367346938775511,0.8723404255319149,0.8541666666666666,47
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.5,normal,0.8787878787878788,0.8923076923076924,0.8854961832061069,65
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.5,pre_event,0.8478260869565217,0.8297872340425532,0.8387096774193549,47
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.6,normal,0.8194444444444444,0.9076923076923077,0.8613138686131386,65
Pooled_M1_M2_group_CV,common13,lightgbm_depth3,0.6,pre_event,0.85,0.723404255319149,0.7816091954022989,47
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.4,normal,0.8596491228070176,0.7538461538461538,0.8032786885245902,65
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.4,pre_event,0.7090909090909091,0.8297872340425532,0.7647058823529411,47
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.5,normal,0.8769230769230769,0.8769230769230769,0.8769230769230769,65
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.5,pre_event,0.8297872340425532,0.8297872340425532,0.8297872340425532,47
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.6,normal,0.7837837837837838,0.8923076923076924,0.8345323741007195,65
Pooled_M1_M2_group_CV,common13,logistic_balanced,0.6,pre_event,0.8157894736842105,0.6595744680851063,0.7294117647058823,47
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.4,normal,0.94,0.7230769230769231,0.8173913043478261,65
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.4,pre_event,0.7096774193548387,0.9361702127659575,0.8073394495412844,47
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.5,normal,0.8636363636363636,0.8769230769230769,0.8702290076335878,65
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.5,pre_event,0.8260869565217391,0.8085106382978723,0.8172043010752689,47
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.6,normal,0.7721518987341772,0.9384615384615385,0.8472222222222222,65
Pooled_M1_M2_group_CV,common13,random_forest_depth3,0.6,pre_event,0.8787878787878788,0.6170212765957447,0.725,47
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.4,normal,0.94,0.7230769230769231,0.8173913043478261,65
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.4,pre_event,0.7096774193548387,0.9361702127659575,0.8073394495412844,47
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.5,normal,0.8484848484848485,0.8615384615384616,0.8549618320610687,65
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.5,pre_event,0.8043478260869565,0.7872340425531915,0.7956989247311828,47
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.6,normal,0.7692307692307693,0.9230769230769231,0.8391608391608392,65
Pooled_M1_M2_group_CV,common13,random_forest_depth5,0.6,pre_event,0.8529411764705882,0.6170212765957447,0.7160493827160493,47
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.4,normal,0.9047619047619048,0.8769230769230769,0.890625,65
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.4,pre_event,0.8367346938775511,0.8723404255319149,0.8541666666666666,47
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.5,normal,0.8428571428571429,0.9076923076923077,0.8740740740740741,65
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.5,pre_event,0.8571428571428571,0.7659574468085106,0.8089887640449438,47
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.6,normal,0.821917808219178,0.9230769230769231,0.8695652173913043,65
Pooled_M1_M2_group_CV,common13,xgboost_depth3,0.6,pre_event,0.8717948717948718,0.723404255319149,0.7906976744186046,47
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.4,normal,0.5803571428571429,1.0,0.7344632768361582,65
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.4,pre_event,0.0,0.0,0.0,47
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.5,normal,0.5803571428571429,1.0,0.7344632768361582,65
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.5,pre_event,0.0,0.0,0.0,47
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.6,normal,0.5803571428571429,1.0,0.7344632768361582,65
Pooled_M1_M2_group_CV,standard_common,dummy_most_frequent,0.6,pre_event,0.0,0.0,0.0,47
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.4,normal,0.6666666666666666,0.09230769230769231,0.16216216216216217,65
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.4,pre_event,0.42718446601941745,0.9361702127659575,0.5866666666666667,47
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.5,normal,0.625,0.6923076923076923,0.656934306569343,65
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.5,pre_event,0.5,0.425531914893617,0.45977011494252873,47
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.6,normal,0.5943396226415094,0.9692307692307692,0.7368421052631579,65
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth3,0.6,pre_event,0.6666666666666666,0.0851063829787234,0.1509433962264151,47
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.4,normal,0.6296296296296297,0.26153846153846155,0.3695652173913043,65
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.4,pre_event,0.43529411764705883,0.7872340425531915,0.5606060606060606,47
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.5,normal,0.6376811594202898,0.676923076923077,0.6567164179104478,65
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.5,pre_event,0.5116279069767442,0.46808510638297873,0.4888888888888889,47
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.6,normal,0.6326530612244898,0.9538461538461539,0.7607361963190185,65
Pooled_M1_M2_group_CV,standard_common,extra_trees_depth5,0.6,pre_event,0.7857142857142857,0.23404255319148937,0.36065573770491804,47
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.4,normal,0.6153846153846154,0.49230769230769234,0.5470085470085471,65
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.4,pre_event,0.45,0.574468085106383,0.5046728971962616,47
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.5,normal,0.6712328767123288,0.7538461538461538,0.7101449275362319,65
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.5,pre_event,0.5897435897435898,0.48936170212765956,0.5348837209302325,47
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.6,normal,0.6551724137931034,0.8769230769230769,0.75,65
Pooled_M1_M2_group_CV,standard_common,hist_gradient_boosting,0.6,pre_event,0.68,0.3617021276595745,0.4722222222222222,47
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.4,normal,0.660377358490566,0.5384615384615384,0.5932203389830508,65
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.4,pre_event,0.4915254237288136,0.6170212765957447,0.5471698113207547,47
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.5,normal,0.6666666666666666,0.6461538461538462,0.65625,65
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.5,pre_event,0.5306122448979592,0.5531914893617021,0.5416666666666666,47
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.6,normal,0.6911764705882353,0.7230769230769231,0.706766917293233,65
Pooled_M1_M2_group_CV,standard_common,lightgbm_depth3,0.6,pre_event,0.5909090909090909,0.5531914893617021,0.5714285714285714,47
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.4,normal,0.64,0.49230769230769234,0.5565217391304348,65
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.4,pre_event,0.46774193548387094,0.6170212765957447,0.5321100917431193,47
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.5,normal,0.5967741935483871,0.5692307692307692,0.5826771653543307,65
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.5,pre_event,0.44,0.46808510638297873,0.4536082474226804,47
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.6,normal,0.6111111111111112,0.676923076923077,0.6423357664233577,65
Pooled_M1_M2_group_CV,standard_common,logistic_balanced,0.6,pre_event,0.475,0.40425531914893614,0.4367816091954023,47
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.4,normal,0.64,0.24615384615384617,0.35555555555555557,65
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.4,pre_event,0.4367816091954023,0.8085106382978723,0.5671641791044776,47
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.5,normal,0.6521739130434783,0.6923076923076923,0.6716417910447762,65
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.5,pre_event,0.5348837209302325,0.48936170212765956,0.5111111111111111,47
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.6,normal,0.6451612903225806,0.9230769230769231,0.759493670886076,65
Pooled_M1_M2_group_CV,standard_common,random_forest_depth3,0.6,pre_event,0.7368421052631579,0.2978723404255319,0.42424242424242425,47
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.4,normal,0.6388888888888888,0.35384615384615387,0.45544554455445546,65
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.4,pre_event,0.4473684210526316,0.723404255319149,0.5528455284552846,47
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.5,normal,0.676056338028169,0.7384615384615385,0.7058823529411765,65
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.5,pre_event,0.5853658536585366,0.5106382978723404,0.5454545454545454,47
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.6,normal,0.6344086021505376,0.9076923076923077,0.7468354430379747,65
Pooled_M1_M2_group_CV,standard_common,random_forest_depth5,0.6,pre_event,0.6842105263157895,0.2765957446808511,0.3939393939393939,47
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.4,normal,0.6607142857142857,0.5692307692307692,0.6115702479338843,65
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.4,pre_event,0.5,0.5957446808510638,0.5436893203883495,47
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.5,normal,0.6712328767123288,0.7538461538461538,0.7101449275362319,65
Pooled_M1_M2_group_CV,standard_common,xgboost_depth3,0.5,pre_event,0.5897435897435898,0.48936170212765956,0.5348837209302325,47
